rpc_id,rental_date,returning_date,trip_duration_days
3253,2021-01-02,2021-05-01,119.0
1053,2023-02-08,2023-06-18,130.0
84,2022-10-27,2023-01-19,84.0
4851,2023-05-01,2023-08-03,94.0
3012,2021-07-16,2021-10-18,94.0
2459,2022-05-31,2022-09-27,119.0
4891,2023-12-09,2024-05-18,161.0
1832,2020-06-16,2020-09-07,83.0
2402,2021-01-02,2021-03-15,72.0
1454,2024-10-22,,
1442,2020-01-03,2020-05-02,120.0
847,2023-01-15,2023-03-18,62.0
1082,2024-11-11,,
1815,2024-03-05,2024-07-10,127.0
3230,2023-08-19,2023-12-03,106.0
3740,2024-09-27,,
384,2020-07-31,2020-11-11,103.0
554,2022-01-27,2022-04-24,87.0
935,2023-06-10,2023-08-30,81.0
2161,2024-09-24,,
4851,2023-08-13,2023-11-15,94.0
56,2024-09-21,,
2030,2024-02-13,2024-05-30,107.0
1114,2022-03-16,2022-05-27,72.0
35,2021-12-08,2022-04-04,117.0
4815,2022-10-01,2023-02-08,130.0
3797,2021-01-06,2021-06-07,152.0
4530,2021-01-08,2021-04-20,102.0
4600,2021-03-12,2021-06-27,107.0
3952,2021-11-05,2022-02-28,115.0
1659,2022-11-14,2023-01-23,70.0
751,2020-07-28,2021-02-10,197.0
4840,2020-06-03,2020-08-16,74.0
1944,2023-07-21,2023-09-22,63.0
1389,2020-01-01,2020-06-15,166.0
3218,2022-07-09,2022-11-27,141.0
3564,2020-01-07,2020-05-24,138.0
3443,2022-04-10,2022-07-14,95.0
2630,2022-02-27,2022-05-18,80.0
4183,2020-01-14,2020-06-03,141.0
2270,2024-07-25,,
2177,2021-10-02,2022-02-21,142.0
569,2022-08-14,2022-12-31,139.0
36,2020-12-21,2021-05-21,151.0
4397,2022-07-23,2022-10-15,84.0
4668,2020-10-19,2021-03-04,136.0
1554,2024-02-02,2024-05-10,98.0
1560,2021-03-08,2021-08-29,174.0
1030,2021-03-07,2021-08-02,148.0
2010,2023-09-18,2023-11-12,55.0
2287,2020-07-19,2020-11-16,120.0
2989,2024-07-19,2024-10-11,84.0
2492,2021-12-13,2022-04-03,111.0
3908,2022-05-07,2022-07-05,59.0
1348,2021-07-04,2021-10-28,116.0
2621,2024-06-14,2024-09-11,89.0
745,2023-11-21,2024-02-15,86.0
456,2020-01-11,2020-04-27,107.0
759,2021-11-16,2022-03-09,113.0
923,2023-04-27,2023-08-14,109.0
2831,2022-01-12,2022-03-28,75.0
3248,2020-11-02,2021-03-21,139.0
1238,2020-04-25,2020-07-21,87.0
705,2021-03-14,2021-05-03,50.0
4073,2020-05-07,2020-10-15,161.0
4282,2020-04-15,2020-06-14,60.0
3654,2022-05-21,2022-09-07,109.0
2860,2020-01-11,2020-05-09,119.0
4842,2022-09-26,2022-12-08,73.0
1695,2021-11-24,2022-02-04,72.0
4160,2020-04-03,2020-09-11,161.0
353,2020-04-21,2020-07-16,86.0
1396,2021-11-25,2022-03-29,124.0
2123,2020-01-20,2020-05-26,127.0
2486,2020-01-05,2020-03-29,84.0
3503,2022-06-04,2022-09-26,114.0
4763,2022-01-26,2022-03-31,64.0
4896,2021-11-17,2022-01-28,72.0
4972,2022-11-08,2023-05-01,174.0
1581,2021-08-13,2021-12-29,138.0
3995,2022-05-10,2022-07-20,71.0
2459,2024-04-19,2024-09-01,135.0
1420,2023-05-12,2023-09-19,130.0
3813,2021-06-26,2021-10-24,120.0
4108,2023-11-27,2024-01-24,58.0
1825,2020-05-24,2020-09-09,108.0
2909,2023-11-22,2024-03-01,100.0
583,2021-07-08,2021-10-13,97.0
2239,2023-12-25,2024-04-19,116.0
740,2021-09-28,2022-01-19,113.0
1824,2020-01-16,2020-07-01,167.0
4560,2022-04-12,2022-08-07,117.0
4887,2020-04-21,2020-06-22,62.0
1137,2021-06-03,2021-09-19,108.0
2355,2021-04-29,2021-09-30,154.0
2151,2021-10-02,2022-01-19,109.0
1269,2020-04-15,2020-08-28,135.0
4042,2021-06-11,2021-10-25,136.0
2789,2021-02-13,2021-05-21,97.0
421,2022-01-26,2022-07-04,159.0
1135,2022-06-14,2022-09-14,92.0
206,2022-07-30,2022-11-14,107.0
4197,2024-04-25,2024-08-10,107.0
629,2020-11-09,2021-01-27,79.0
1406,2024-01-01,2024-03-20,79.0
3437,2021-10-11,2022-02-02,114.0
4622,2020-04-22,2020-07-14,83.0
4600,2022-09-11,2022-12-27,107.0
2383,2023-05-13,2023-09-13,123.0
4977,2021-04-25,2021-08-28,125.0
4309,2021-09-24,2021-11-15,52.0
2030,2023-07-09,2023-10-29,112.0
1652,2023-03-03,2023-06-01,90.0
1973,2020-01-16,2020-04-24,99.0
756,2023-11-17,2024-01-11,55.0
3341,2020-01-13,2020-04-13,91.0
3849,2024-08-29,,
2551,2022-08-05,2022-11-18,105.0
4624,2020-09-30,2021-01-11,103.0
2453,2021-08-23,2021-10-28,66.0
3404,2023-11-01,2024-02-07,98.0
3023,2023-02-13,2023-06-03,110.0
4410,2020-10-30,2021-03-13,134.0
3138,2021-04-20,2021-07-27,98.0
752,2023-06-15,2023-09-30,107.0
4078,2024-03-18,2024-07-10,114.0
3336,2024-11-14,,
912,2020-05-02,2020-06-24,53.0
237,2022-04-24,2022-07-18,85.0
2145,2023-10-06,2024-01-25,111.0
2339,2021-10-05,2022-01-07,94.0
2568,2024-05-08,2024-08-06,90.0
3600,2022-02-02,2022-06-16,134.0
1387,2022-01-04,2022-04-05,91.0
1741,2021-07-06,2021-09-21,77.0
1315,2020-01-14,2020-04-24,101.0
4415,2020-07-26,2020-11-09,106.0
3879,2020-01-01,2020-06-23,174.0
3890,2022-10-30,2023-02-04,97.0
4131,2020-11-12,2021-02-03,83.0
2090,2022-01-23,2022-05-11,108.0
2943,2022-10-23,2023-01-15,84.0
211,2023-04-17,2023-08-08,113.0
3649,2024-07-04,2024-10-29,117.0
1903,2023-10-18,2023-12-26,69.0
2222,2022-12-29,2023-07-04,187.0
1897,2024-03-16,2024-05-31,76.0
4644,2023-11-01,2024-02-23,114.0
4863,2020-01-02,2020-04-10,99.0
4069,2023-12-23,2024-04-03,102.0
3371,2020-09-08,2020-12-04,87.0
2022,2020-01-04,2020-03-20,76.0
1173,2020-12-17,2021-02-13,58.0
1078,2020-11-06,2020-12-26,50.0
3047,2021-09-15,2022-01-14,121.0
4304,2020-04-04,2020-06-09,66.0
4511,2021-04-20,2021-08-03,105.0
2164,2024-07-03,2024-09-28,87.0
3921,2020-09-18,2020-12-18,91.0
2708,2020-01-17,2020-05-17,121.0
3457,2020-01-03,2020-03-21,78.0
1823,2024-01-22,2024-04-19,88.0
2857,2024-02-09,2024-04-19,70.0
2072,2024-03-10,2024-06-27,109.0
1423,2023-08-22,2023-12-13,113.0
1130,2022-03-03,2022-05-30,88.0
901,2023-03-29,2023-05-20,52.0
2265,2023-11-01,2024-01-09,69.0
1560,2023-09-07,2023-11-17,71.0
3152,2020-03-20,2020-06-24,96.0
4303,2022-04-24,2022-08-17,115.0
4905,2023-05-04,2023-08-11,99.0
2103,2021-02-07,2021-04-28,80.0
2958,2023-10-27,2024-01-16,81.0
2557,2021-05-15,2021-09-15,123.0
3330,2020-01-18,2020-04-11,84.0
3389,2021-01-03,2021-04-01,88.0
3921,2021-03-24,2021-07-11,109.0
388,2024-04-23,2024-07-09,77.0
995,2024-01-08,2024-03-26,78.0
3640,2024-05-10,2024-09-11,124.0
4400,2020-08-29,2020-11-07,70.0
3032,2024-05-24,2024-09-03,102.0
3063,2023-01-21,2023-06-09,139.0
4394,2021-04-07,2021-08-30,145.0
290,2023-11-24,2024-03-07,104.0
1111,2023-01-10,2023-06-21,162.0
1423,2020-01-18,2020-03-30,72.0
3651,2020-11-08,2021-03-18,130.0
4193,2023-02-13,2023-04-10,56.0
122,2020-01-12,2020-03-21,69.0
965,2023-10-28,2024-01-11,75.0
2249,2020-04-23,2020-08-08,107.0
787,2024-03-29,2024-07-17,110.0
1809,2020-07-02,2020-10-13,103.0
3919,2021-11-06,2022-02-13,99.0
3634,2021-07-10,2021-10-06,88.0
4721,2021-05-19,2021-08-29,102.0
1852,2022-02-21,2022-06-13,112.0
2345,2021-02-08,2021-04-06,57.0
2974,2020-06-21,2020-10-03,104.0
4255,2021-02-28,2021-04-28,59.0
2901,2021-04-05,2021-07-26,112.0
4090,2020-07-28,2020-10-17,81.0
3816,2020-03-25,2020-08-25,153.0
2672,2023-07-30,2023-10-20,82.0
2319,2020-04-13,2020-07-24,102.0
1400,2020-01-19,2020-06-19,152.0
220,2023-07-11,2023-11-17,129.0
303,2024-08-31,,
2457,2022-06-26,2022-10-19,115.0
322,2024-03-15,2024-07-31,138.0
1907,2021-04-09,2021-06-15,67.0
1290,2024-10-22,,
2808,2020-01-07,2020-03-23,76.0
765,2024-06-08,2024-10-03,117.0
1188,2023-04-15,2023-08-26,133.0
2840,2020-04-17,2020-09-07,143.0
3146,2023-02-04,2023-04-25,80.0
35,2024-08-11,2024-10-29,79.0
1814,2024-02-18,2024-05-17,89.0
3400,2021-11-19,2022-02-08,81.0
4510,2021-11-18,2022-04-24,157.0
3673,2020-11-12,2021-04-21,160.0
56,2021-03-01,2021-05-23,83.0
3491,2022-01-21,2022-05-24,123.0
902,2021-11-14,2022-02-09,87.0
1679,2024-11-03,,
2361,2023-05-12,2023-08-13,93.0
3923,2023-04-11,2023-06-20,70.0
3801,2021-06-26,2021-10-02,98.0
1428,2020-01-16,2020-03-24,68.0
979,2024-06-08,2024-10-16,130.0
4087,2023-04-25,2023-09-15,143.0
4048,2021-04-22,,
3021,2020-07-29,2020-10-23,86.0
4163,2022-07-11,2023-01-07,180.0
1185,2020-01-11,2020-04-26,106.0
3595,2023-05-16,2023-07-21,66.0
1633,2024-06-23,2024-10-26,125.0
225,2023-02-10,2023-03-27,45.0
1373,2021-09-14,2022-01-17,125.0
283,2020-08-15,2021-01-31,169.0
2976,2021-07-27,2021-11-22,118.0
3672,2022-01-11,2022-06-05,145.0
2433,2023-04-10,2023-08-18,130.0
785,2024-10-17,,
2447,2021-06-09,2021-11-01,145.0
3345,2020-01-06,2020-04-09,94.0
4971,2021-01-20,2021-03-09,48.0
4750,2022-02-18,2022-07-03,135.0
4103,2021-09-25,2021-12-22,88.0
4625,2021-05-29,2021-09-17,111.0
1904,2020-08-09,2020-12-01,114.0
1262,2020-07-14,2020-10-07,85.0
2378,2024-05-29,2024-08-17,80.0
3025,2022-10-13,,
4469,2021-07-13,2021-10-11,90.0
785,2023-07-13,2023-10-04,83.0
807,2022-05-14,2022-08-28,106.0
2270,2022-09-20,2022-12-31,102.0
88,2020-04-14,2020-08-03,111.0
3304,2024-10-09,,
4672,2022-07-25,2022-10-13,80.0
2704,2020-07-06,2020-10-01,87.0
3224,2023-06-06,,
3936,2023-05-06,2023-10-12,159.0
1832,2022-02-15,2022-05-28,102.0
30,2022-10-31,2023-02-11,103.0
3243,2024-09-20,,
426,2020-01-11,2020-08-24,226.0
1926,2021-08-26,2021-12-22,118.0
2930,2023-01-13,2023-03-09,55.0
3541,2023-07-03,2023-09-22,81.0
3194,2021-09-06,2022-01-10,126.0
1024,2021-01-07,2021-03-30,82.0
2973,2021-03-30,2021-06-14,76.0
1621,2024-07-06,2024-09-12,68.0
744,2020-01-10,2020-04-19,100.0
636,2020-12-07,2021-03-05,88.0
2719,2023-12-15,2024-03-29,105.0
852,2020-01-05,2020-04-04,90.0
533,2022-01-19,2022-04-05,76.0
1682,2024-03-04,2024-09-28,208.0
1601,2020-01-06,2020-03-10,64.0
2512,2023-08-13,2023-11-28,107.0
950,2024-10-31,,
862,2020-04-18,2020-07-14,87.0
3157,2021-05-03,2021-07-09,67.0
911,2022-02-14,2022-06-20,126.0
4216,2022-04-20,2022-07-31,102.0
196,2021-02-04,2021-05-25,110.0
3046,2022-04-16,2022-07-25,100.0
3723,2024-03-09,2024-07-03,116.0
139,2022-03-01,2022-05-07,67.0
878,2024-05-15,2024-08-14,91.0
3445,2024-05-23,2024-10-03,133.0
1195,2022-08-23,2023-01-08,138.0
4967,2020-12-13,2021-04-07,115.0
951,2022-01-02,2022-05-17,135.0
4893,2024-02-09,2024-05-05,86.0
1764,2022-03-31,2022-08-06,128.0
859,2020-01-10,2020-04-06,87.0
1780,2020-11-03,2021-02-01,90.0
4961,2023-11-13,2024-02-01,80.0
4451,2022-10-28,2023-03-25,148.0
4353,2021-01-18,2021-04-01,73.0
233,2020-05-06,2020-09-02,119.0
3701,2021-06-10,2021-10-19,131.0
289,2022-12-22,2023-03-11,79.0
1538,2020-10-08,2020-12-05,58.0
3913,2021-01-11,2021-04-22,101.0
3422,2020-01-02,2020-03-19,77.0
844,2020-01-20,2020-05-09,110.0
4286,2020-07-28,2020-11-26,121.0
2211,2020-05-19,2020-09-14,118.0
1746,2024-03-16,2024-06-30,106.0
4296,2022-03-08,2022-07-13,127.0
2006,2020-04-27,2020-11-20,207.0
4694,2021-02-25,2021-05-01,65.0
548,2022-07-23,2022-11-13,113.0
408,2021-08-07,2021-11-10,95.0
3886,2023-08-27,2023-11-16,81.0
2436,2023-10-11,2024-01-16,97.0
1651,2023-01-28,2023-07-03,156.0
3860,2020-06-22,2020-11-16,147.0
2869,2020-10-14,2021-01-15,93.0
405,2020-01-01,2020-03-15,74.0
3363,2023-06-13,2023-09-13,92.0
4741,2021-07-05,2021-11-20,138.0
2092,2021-05-03,2021-07-07,65.0
1268,2021-09-06,2021-10-25,49.0
3493,2022-02-06,2022-04-15,68.0
4158,2024-06-07,2024-09-08,93.0
783,2024-06-09,2024-09-20,103.0
2397,2023-09-11,2023-12-18,98.0
1237,2023-08-18,2023-11-09,83.0
3984,2021-07-25,2021-10-29,96.0
1203,2020-08-28,2020-12-07,101.0
3737,2022-02-05,2022-05-17,101.0
2119,2020-12-01,2021-01-29,59.0
110,2024-07-25,,
4424,2020-01-11,2020-03-05,54.0
1531,2021-01-05,2021-03-24,78.0
4558,2020-06-05,2020-11-14,162.0
1938,2022-04-09,2022-06-14,66.0
12,2021-06-11,2021-12-03,175.0
1250,2022-09-03,2022-11-15,73.0
3047,2022-03-29,2022-07-29,122.0
3024,2024-11-14,,
2743,2023-09-21,2023-11-17,57.0
3281,2020-04-05,2020-07-17,103.0
79,2021-02-18,2021-06-05,107.0
4409,2024-10-23,,
789,2024-10-29,,
2037,2021-01-08,2021-02-21,44.0
4070,2020-11-27,2021-02-17,82.0
2616,2021-11-25,2022-02-05,72.0
2538,2020-01-05,2020-03-26,81.0
1785,2022-11-09,2023-01-18,70.0
2062,2021-01-13,2021-03-19,65.0
772,2022-01-02,2022-04-19,107.0
329,2021-02-15,2021-04-20,64.0
4713,2022-05-01,,
2,2021-01-31,2021-06-04,124.0
1353,2020-01-10,2020-04-03,84.0
83,2023-06-14,2023-08-18,65.0
2597,2023-04-15,2023-07-22,98.0
1499,2024-07-20,,
1351,2024-04-02,2024-08-08,128.0
4844,2020-01-17,2020-04-06,80.0
4979,2020-05-04,2020-07-30,87.0
27,2020-01-19,2020-05-07,109.0
1005,2021-07-23,2021-11-06,106.0
4481,2024-03-09,2024-07-13,126.0
1392,2023-10-22,2024-03-14,144.0
1530,2022-05-24,2022-09-17,116.0
140,2020-05-26,2020-12-07,195.0
2005,2021-10-04,2022-01-05,93.0
1347,2022-01-26,2022-05-17,111.0
873,2021-03-01,2021-08-30,182.0
3244,2022-01-03,2022-05-15,132.0
1038,2022-08-14,2022-11-18,96.0
1936,2020-10-14,2021-02-13,122.0
2243,2024-07-09,2024-09-04,57.0
840,2023-06-22,2023-09-18,88.0
4561,2021-07-03,2021-10-23,112.0
950,2023-09-02,2024-03-07,187.0
1591,2020-01-05,2020-03-11,66.0
1478,2020-07-03,2020-10-16,105.0
1433,2020-03-27,2020-07-11,106.0
3570,2020-09-28,2020-12-01,64.0
1399,2020-05-02,2020-06-27,56.0
4200,2023-08-11,2023-11-09,90.0
1963,2023-09-29,2024-01-02,95.0
974,2022-02-12,2022-07-14,152.0
2423,2023-07-19,2023-09-23,66.0
1177,2021-11-21,2022-02-28,99.0
729,2023-12-26,2024-04-07,103.0
1633,2021-09-03,2021-11-22,80.0
1901,2020-09-28,2021-01-17,111.0
1859,2021-02-17,2021-04-21,63.0
3799,2023-09-09,2023-12-13,95.0
4087,2022-01-31,2022-04-27,86.0
4843,2021-11-10,,
1246,2022-07-03,2022-10-03,92.0
1691,2023-12-30,2024-02-19,51.0
1327,2023-09-18,2024-04-09,204.0
4304,2023-02-10,2023-05-08,87.0
4688,2021-04-19,2021-08-24,127.0
1362,2023-12-12,2024-03-25,104.0
969,2020-08-31,2020-12-05,96.0
2279,2020-07-12,2020-10-02,82.0
1373,2020-04-06,2020-06-28,83.0
3823,2022-05-28,2022-09-09,104.0
811,2024-08-18,,
93,2023-06-11,2023-11-05,147.0
866,2020-08-08,2020-12-09,123.0
3033,2020-08-25,2020-12-19,116.0
2467,2023-06-16,2023-09-24,100.0
1756,2021-11-02,2022-03-24,142.0
1981,2023-09-16,2024-01-09,115.0
3019,2020-01-07,2020-04-24,108.0
3642,2023-11-01,2024-01-30,90.0
1852,2024-03-21,2024-06-03,74.0
1127,2020-05-07,2020-10-08,154.0
2222,2021-02-01,2021-05-30,118.0
737,2020-06-03,2020-10-17,136.0
123,2024-07-09,2024-10-21,104.0
2073,2020-10-07,,
1557,2020-06-11,2020-08-23,73.0
1420,2022-06-21,2022-09-11,82.0
2275,2021-05-03,2021-07-21,79.0
3549,2020-10-15,2021-02-03,111.0
3473,2020-04-21,2020-07-09,79.0
4829,2024-08-07,2024-10-29,83.0
3888,2023-03-09,2023-06-17,100.0
3899,2022-12-07,2023-03-16,99.0
440,2020-05-01,2020-08-01,92.0
1348,2020-01-04,2020-03-11,67.0
4193,2020-04-17,2020-08-14,119.0
2911,2020-01-04,2020-05-31,148.0
4352,2024-04-01,2024-07-05,95.0
2222,2020-01-01,2020-04-06,96.0
2473,2021-12-14,2022-03-29,105.0
324,2023-08-14,2023-12-26,134.0
3820,2023-01-29,2023-06-26,148.0
2569,2021-05-22,2021-07-30,69.0
3581,2022-01-25,2022-06-09,135.0
4576,2023-07-11,2023-10-17,98.0
2792,2024-03-02,2024-06-04,94.0
1993,2023-12-15,2024-03-29,105.0
1944,2020-12-21,2021-04-02,102.0
3979,2020-06-06,2020-09-18,104.0
4017,2021-02-22,2021-07-24,152.0
3018,2022-04-13,2022-07-27,105.0
1913,2022-07-30,2022-11-23,116.0
2593,2021-04-13,2021-08-18,127.0
4149,2020-04-06,2020-06-06,61.0
2315,2020-05-04,2020-10-06,155.0
3882,2021-09-25,2022-01-18,115.0
4880,2021-01-01,2021-03-11,69.0
680,2021-06-07,2021-08-18,72.0
16,2022-06-24,2022-10-18,116.0
4209,2024-04-24,2024-06-30,67.0
4583,2020-05-29,2020-09-20,114.0
1947,2022-03-22,2022-06-26,96.0
1215,2024-02-15,2024-05-21,96.0
1736,2024-04-15,2024-07-08,84.0
1701,2022-01-22,2022-04-18,86.0
4435,2021-01-27,2021-06-07,131.0
1976,2020-07-19,2020-11-10,114.0
4062,2020-06-03,2020-11-06,156.0
1823,2022-08-19,2022-12-19,122.0
321,2023-12-10,2024-03-24,105.0
3683,2023-12-21,2024-06-06,168.0
1947,2021-09-09,2021-12-02,84.0
1112,2022-02-16,2022-06-30,134.0
610,2022-07-03,2022-10-08,97.0
3378,2022-04-27,2022-08-06,101.0
2043,2021-10-17,2022-02-17,123.0
1054,2023-04-05,2023-07-08,94.0
1530,2022-01-09,2022-05-08,119.0
2179,2023-11-13,2024-02-07,86.0
1094,2021-12-28,2022-05-04,127.0
2431,2023-02-21,2023-07-27,156.0
3588,2020-01-11,2020-05-13,123.0
2000,2020-01-18,2020-04-03,76.0
182,2021-12-26,2022-05-28,153.0
2781,2023-09-22,2024-01-14,114.0
306,2024-01-28,2024-04-26,89.0
3427,2020-10-30,,
4329,2022-07-23,2022-11-26,126.0
1938,2022-12-17,2023-09-23,280.0
3795,2020-06-18,2020-11-13,148.0
815,2023-10-21,2024-03-01,132.0
2489,2024-02-10,2024-04-19,69.0
3717,2021-04-13,2021-07-10,88.0
4971,2023-01-27,2023-05-31,124.0
4187,2020-09-15,2021-01-15,122.0
4864,2024-05-12,2024-07-27,76.0
2248,2022-03-02,2022-06-04,94.0
2854,2021-03-23,2021-05-25,63.0
659,2020-12-07,2021-05-17,161.0
3875,2022-07-08,2022-09-10,64.0
628,2024-07-30,2024-10-20,82.0
173,2024-09-14,,
976,2024-03-14,2024-06-10,88.0
2167,2020-05-01,2020-08-02,93.0
1133,2022-01-17,2022-03-29,71.0
1256,2022-07-15,2022-10-01,78.0
4312,2020-03-25,2020-06-30,97.0
1799,2022-04-06,2022-07-13,98.0
4864,2024-11-02,,
2266,2021-02-21,2021-04-30,68.0
1359,2020-01-13,2020-05-02,110.0
1822,2022-06-18,2022-09-20,94.0
2744,2020-01-16,2020-05-08,113.0
2482,2022-04-19,2022-07-11,83.0
3676,2022-10-21,2023-01-23,94.0
1953,2022-03-17,2022-06-01,76.0
4665,2023-03-04,2023-06-29,117.0
3903,2020-06-06,2020-08-11,66.0
2931,2021-04-02,2021-07-10,99.0
3563,2020-12-26,2021-02-22,58.0
233,2021-01-01,2021-03-31,89.0
3241,2021-03-20,,
4364,2022-05-07,2022-08-08,93.0
1017,2020-07-10,2020-11-25,138.0
912,2024-08-05,,
4322,2022-09-30,2023-01-12,104.0
538,2023-02-23,2023-05-06,72.0
140,2022-04-24,2022-08-27,125.0
1218,2022-08-31,2023-01-11,133.0
2601,2021-03-15,2021-06-05,82.0
4441,2021-09-22,2022-01-09,109.0
934,2021-02-03,2021-05-24,110.0
4575,2021-04-30,2021-08-08,100.0
230,2021-06-03,2021-08-12,70.0
4664,2023-04-05,2023-10-11,189.0
1888,2020-06-15,2020-08-29,75.0
1341,2021-12-05,2022-04-30,146.0
3672,2024-07-07,,
1539,2020-02-29,2020-06-14,106.0
838,2021-01-27,2021-05-12,105.0
4965,2021-06-23,2021-09-25,94.0
3380,2021-08-08,2021-10-23,76.0
33,2020-07-21,2020-09-19,60.0
2428,2020-07-08,2020-09-21,75.0
1149,2023-05-18,2023-08-03,77.0
205,2023-12-01,2024-04-23,144.0
2987,2024-07-26,2024-11-14,111.0
4972,2022-01-26,2022-05-23,117.0
4063,2021-09-15,2021-11-29,75.0
323,2022-03-20,2022-06-30,102.0
4848,2022-03-04,2022-06-19,107.0
1261,2020-11-18,2021-01-27,70.0
2423,2020-07-26,2020-11-16,113.0
3907,2022-08-10,2022-11-30,112.0
4311,2023-11-22,2024-03-09,108.0
2342,2024-06-16,2024-09-13,89.0
775,2023-10-27,2024-01-04,69.0
991,2022-08-25,2022-12-15,112.0
4448,2021-08-12,2022-01-23,164.0
2151,2021-02-13,2021-06-24,131.0
2574,2020-08-29,2020-12-12,105.0
2301,2020-05-02,2020-08-04,94.0
3072,2022-01-20,2022-04-24,94.0
452,2022-08-14,2022-11-03,81.0
1243,2022-04-02,2022-08-30,150.0
3422,2023-11-04,2024-02-15,103.0
1098,2020-01-20,2020-04-28,99.0
3092,2022-08-03,2022-10-23,81.0
1099,2020-12-27,2021-05-03,127.0
4780,2023-04-09,2023-07-27,109.0
499,2022-04-01,2022-09-02,154.0
4359,2021-11-06,2022-04-12,157.0
4163,2023-01-23,2023-06-18,146.0
2359,2021-11-19,2022-04-09,141.0
654,2021-01-04,2021-04-18,104.0
2957,2020-07-05,2020-10-11,98.0
3717,2020-09-05,2020-11-28,84.0
3189,2022-12-22,2023-02-28,68.0
2371,2022-04-02,2022-08-24,144.0
3127,2021-09-16,2021-12-25,100.0
3337,2024-07-18,2024-09-18,62.0
1344,2021-01-07,,
3139,2020-01-16,2020-04-26,101.0
531,2020-06-23,2020-09-25,94.0
4283,2024-06-14,,
149,2020-04-28,2020-08-10,104.0
3284,2023-09-19,2024-01-03,106.0
3004,2022-05-05,2022-07-12,68.0
457,2023-06-29,2023-09-09,72.0
1800,2023-08-18,2023-12-20,124.0
2701,2020-12-17,2021-03-16,89.0
4594,2020-11-09,2021-03-02,113.0
2914,2020-10-12,2021-03-10,149.0
1644,2020-05-12,2020-09-12,123.0
1477,2024-11-11,,
3429,2021-02-19,2021-06-04,105.0
4942,2020-04-07,2020-08-29,144.0
590,2022-01-16,2022-07-06,171.0
4329,2023-04-17,2023-07-26,100.0
828,2020-01-15,2020-04-02,78.0
3558,2022-03-12,2022-06-18,98.0
2141,2022-02-07,2022-04-21,73.0
4432,2022-10-18,2023-01-20,94.0
4522,2021-09-02,2022-01-21,141.0
4984,2020-10-18,2021-04-01,165.0
618,2020-01-03,2020-03-02,59.0
4161,2020-12-28,2021-03-19,81.0
2155,2021-02-05,2021-07-16,161.0
1187,2024-02-14,2024-04-17,63.0
1736,2022-04-13,2022-08-03,112.0
2799,2022-06-08,2022-09-15,99.0
3966,2024-03-03,2024-05-04,62.0
4332,2021-10-09,2021-12-11,63.0
3690,2020-06-28,2020-10-29,123.0
3942,2021-07-25,2021-10-20,87.0
1243,2020-04-23,2020-08-14,113.0
4323,2022-09-04,2022-12-10,97.0
2443,2023-02-04,2023-04-20,75.0
3308,2023-07-11,2023-11-29,141.0
4631,2024-08-14,2024-10-19,66.0
178,2022-08-31,2023-02-02,155.0
1712,2023-06-16,2023-09-09,85.0
1139,2023-08-23,2023-10-24,62.0
4751,2020-01-13,2020-03-12,59.0
3966,2023-01-15,2023-05-31,136.0
4123,2021-10-19,2022-01-05,78.0
320,2022-03-09,2022-06-02,85.0
1282,2023-08-30,,
1728,2020-09-16,2021-01-15,121.0
3978,2021-07-26,2021-11-18,115.0
3020,2021-12-03,2022-02-04,63.0
3061,2024-03-07,2024-04-23,47.0
3551,2021-11-01,2022-01-14,74.0
2409,2020-05-29,2020-12-30,215.0
3194,2024-04-16,2024-08-02,108.0
1448,2022-06-30,2022-10-26,118.0
4971,2021-11-17,2022-02-24,99.0
3861,2021-12-12,2022-03-03,81.0
2107,2021-08-31,2022-02-04,157.0
58,2024-05-21,2024-07-16,56.0
4431,2024-07-02,,
1432,2022-02-25,2022-05-21,85.0
2798,2023-02-07,2023-07-31,174.0
4744,2022-08-17,2022-11-29,104.0
1291,2021-05-01,2021-07-20,80.0
3206,2023-07-25,2023-11-23,121.0
2924,2024-07-28,2024-11-09,104.0
412,2023-10-02,2023-12-27,86.0
813,2024-01-29,2024-04-29,91.0
3907,2021-04-06,2021-07-05,90.0
1631,2020-09-19,2021-02-23,157.0
1318,2024-06-29,2024-10-09,102.0
962,2023-01-18,2023-05-17,119.0
3504,2024-06-03,2024-09-17,106.0
3654,2024-03-21,2024-06-05,76.0
417,2022-07-09,2022-12-05,149.0
3747,2023-02-06,2023-06-28,142.0
1898,2021-05-07,2021-09-21,137.0
4100,2023-12-30,2024-03-12,73.0
209,2021-11-01,2022-01-06,66.0
1101,2023-10-16,2023-12-28,73.0
1924,2021-06-13,2021-08-16,64.0
2755,2020-07-17,2020-11-06,112.0
4792,2022-11-21,2023-03-27,126.0
49,2024-06-26,2024-08-29,64.0
2768,2020-05-18,2020-10-05,140.0
1380,2023-03-31,2023-06-25,86.0
327,2024-07-29,2024-10-05,68.0
3026,2023-12-31,2024-04-10,101.0
4132,2022-12-24,2023-03-27,93.0
1251,2021-06-04,2021-08-14,71.0
271,2021-09-01,2021-12-10,100.0
1673,2022-08-26,2022-11-19,85.0
2604,2020-01-05,2020-03-03,58.0
147,2021-05-30,2021-09-28,121.0
4170,2023-01-31,2023-05-19,108.0
363,2022-11-06,2023-02-08,94.0
1418,2024-02-02,2024-04-16,74.0
2134,2020-01-01,2020-06-01,152.0
13,2020-05-21,2020-08-19,90.0
4457,2024-03-28,2024-05-28,61.0
4610,2023-03-03,2023-07-25,144.0
506,2021-10-28,2022-06-05,220.0
